742179.8486054299,477483.3013720435
368130.71206105204,231199.86227146038
1404372.2854920456,954511.711177887
225647.33883496848,153376.24870063268
249631.29037943442,205317.94459250098
198510.78982678562,115954.9055237355
618660.6507284361,317861.5816117784
269119.5419017033,181143.8213380422
567418.9995365471,453390.82469515305
618783.6667035471,368111.4649265607
336315.9501670333,268361.1269594556
513232.27625387086,401613.30596407474
531041.7851469658,295721.2112013807
37531.40382452905,766.27797279337
659230.4428018001,626590.6311750946
495604.55566497194,438188.89083128015
867640.7189005096,640409.5844473733
367139.27074387786,287554.3344164273
911602.9738613437,513227.7215124063
441435.98661013227,435882.650507816
797717.2544814096,520086.32316202775
264555.7213423714,215388.04548410152
147430.64909293145,100540.51703481513
204061.9710353584,133331.3801758891
744586.1245008692,641735.0420493967
94728.34260899847,69343.50128411685
250507.26423799535,236271.09395574228
374406.1983569103,244557.54115202546
838140.7890272436,595990.6746101023
343492.15199082746,259080.78471238323
1046354.6540900589,690285.6100802451
908128.220415403,801364.2192854558
1226219.5784140134,1225829.2597103072
720887.1957934182,676197.3113736557
200048.6718310996,93795.60412952755
410105.936527261,309287.285309664
1039454.2922804515,386488.3498565822
197048.55683973024,183111.07442510102
1091742.4715291464,812157.0103324018
291018.12430997886,163138.9849164379
125886.91603633444,55591.9752484381
411246.9599671808,311386.65194160014
680066.4991408483,344275.74074676976
242484.30596680188,173251.80478920424
61359.28933871265,42179.657454389206
409722.581473614,144387.103287674
1325827.610865493,998083.4752052182
590802.810362672,88092.80446076953
536737.9209358176,367888.81767085026
582357.7421175037,312762.8528776259
964532.4552975907,793692.8308776771
383918.9369746273,313926.4994654324
782444.3254069827,678563.3683798137
717036.1246907475,515597.4570098998
285645.18958985154,206819.5057944775
852.5786311142994,246.03079156289942
321395.6400041673,205648.81646053822
208114.98793943532,207919.21298499263
253071.14339514077,220733.4495959701
159693.1145615051,85237.42567220842
534599.0995645748,510682.61596210283
621535.2295494027,617836.6186399529
1089260.149780824,673822.3874420786
402993.21890339704,232726.53920609137
1099855.8568361546,472849.5761223973
665803.8966604369,451085.7903414047
490873.4818165137,419405.1394684556
506900.2041796026,449262.37632669974
241321.16676910396,65696.42679728995
301424.4365578859,259722.97591665314
466372.5149220857,464363.517445124
362567.13182557555,162186.20010989485
365249.72869784076,183917.96292290126
